year,site,id,sp,nr,date_pl_f,ln_pl_f,hrb_max,srv,hght,sht_wt,infl_n,grass,forb,leg,cover,tri,consp,cong,freq,barb,bif,fuc,gra,mac,mdn,tr_dis,p_dis,s_grass,s_forb,s_leg,s_cover,s_tri,s_consp,s_cong,s_freq,s_barb,s_bif,s_fuc,s_gra,s_mac,s_mdn,s_tr_dis,s_p_dis,tec,pH,org,bray.p,ca,mg,k,na,fe,exch.n,sand,pc1,pc2,pc3,pc4,flag,flag.reason
2015,mix c,1007,will,nbr pres,12/18/2014,5,0,0,NA,NA,0,20,60,10,90,1,0,1,0,0,0,0,1,0,0,1.451829337,1.300470177,31.45833333,57.8125,7.395833333,96.66666667,2.0625,0,2.0625,0,0.083333333,0.125,0,0.145833333,1,0.708333333,2.112998854,1.275553342,13.51,5.9,11.95,15,1057,458,250,133,142,4.4,92.35,-209.0426477,-7.917941219,44.15781535,-3.25860809,NA,
2015,mix c,1008,will,nbr rm,12/18/2014,5,10,1,3,0.0174,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,31.45833333,57.8125,7.395833333,96.66666667,2.0625,0,2.0625,0,0.083333333,0.125,0,0.145833333,1,0.708333333,2.112998854,1.275553342,13.51,5.9,11.95,15,1057,458,250,133,142,4.4,92.35,-209.0426477,-7.917941219,44.15781535,-3.25860809,NA,
2015,mix c,1023,will,nbr pres,12/18/2014,5,0,0,NA,NA,0,20,40,0,60,1,0,1,0,0,0,0,0,1,0,2.067393558,1.300470177,31.45833333,57.8125,7.395833333,96.66666667,2.0625,0,2.0625,0,0.083333333,0.125,0,0.145833333,1,0.708333333,2.112998854,1.275553342,13.51,5.9,11.95,15,1057,458,250,133,142,4.4,92.35,-209.0426477,-7.917941219,44.15781535,-3.25860809,NA,
2015,mix c,1024,will,nbr rm,12/18/2014,4,40,1,3,0.0568,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,31.45833333,57.8125,7.395833333,96.66666667,2.0625,0,2.0625,0,0.083333333,0.125,0,0.145833333,1,0.708333333,2.112998854,1.275553342,13.51,5.9,11.95,15,1057,458,250,133,142,4.4,92.35,-209.0426477,-7.917941219,44.15781535,-3.25860809,NA,
2015,mix c,1039,will,nbr pres,12/18/2014,4,30,1,3.1,0.0263,0,70,20,0,90,1,0,1,0,0,0,0,0,1,0,2.067393558,1.300470177,31.45833333,57.8125,7.395833333,96.66666667,2.0625,0,2.0625,0,0.083333333,0.125,0,0.145833333,1,0.708333333,2.112998854,1.275553342,13.51,5.9,11.95,15,1057,458,250,133,142,4.4,92.35,-209.0426477,-7.917941219,44.15781535,-3.25860809,NA,
2015,mix c,1040,will,nbr rm,12/18/2014,4,0,1,3.8,0.0233,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,31.45833333,57.8125,7.395833333,96.66666667,2.0625,0,2.0625,0,0.083333333,0.125,0,0.145833333,1,0.708333333,2.112998854,1.275553342,13.51,5.9,11.95,15,1057,458,250,133,142,4.4,92.35,-209.0426477,-7.917941219,44.15781535,-3.25860809,NA,
2015,mix c,1055,will,nbr pres,12/18/2014,5,40,1,2.6,0.0266,0,10,30,0,40,0,0,0,NA,0,0,0,0,0,0,NA,NA,31.45833333,57.8125,7.395833333,96.66666667,2.0625,0,2.0625,0,0.083333333,0.125,0,0.145833333,1,0.708333333,2.112998854,1.275553342,13.51,5.9,11.95,15,1057,458,250,133,142,4.4,92.35,-209.0426477,-7.917941219,44.15781535,-3.25860809,NA,
2015,mix c,1056,will,nbr rm,12/18/2014,5,60,1,3.3,0.0363,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,31.45833333,57.8125,7.395833333,96.66666667,2.0625,0,2.0625,0,0.083333333,0.125,0,0.145833333,1,0.708333333,2.112998854,1.275553342,13.51,5.9,11.95,15,1057,458,250,133,142,4.4,92.35,-209.0426477,-7.917941219,44.15781535,-3.25860809,NA,
2015,mix d,1263,will,nbr pres,12/22/2014,3,0,0,NA,NA,0,30,30,10,70,1,0,1,0,1,0,0,0,0,0,2.956292502,0.683778486,36.97916667,44.375,6.041666667,87.39583333,1.604166667,0,1.604166667,0,0.354166667,0.041666667,0,0.0625,0.395833333,0.75,2.129216206,1.164317466,13.87,5.7,17.11,19,874,493,222,152,142,5.6,77.54,-74.65403873,30.50573668,28.50992108,-16.67019,NA,
2015,mix d,1264,will,nbr rm,12/22/2014,5,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,36.97916667,44.375,6.041666667,87.39583333,1.604166667,0,1.604166667,0,0.354166667,0.041666667,0,0.0625,0.395833333,0.75,2.129216206,1.164317466,13.87,5.7,17.11,19,874,493,222,152,142,5.6,77.54,-74.65403873,30.50573668,28.50992108,-16.67019,NA,
2015,mix d,1279,will,nbr pres,12/22/2014,5,0,0,NA,NA,0,60,60,0,120,2,0,2,0,0,0,0,0,0,2,1.646490465,1.300470177,36.97916667,44.375,6.041666667,87.39583333,1.604166667,0,1.604166667,0,0.354166667,0.041666667,0,0.0625,0.395833333,0.75,2.129216206,1.164317466,13.87,5.7,17.11,19,874,493,222,152,142,5.6,77.54,-74.65403873,30.50573668,28.50992108,-16.67019,NA,
2015,mix d,1280,will,nbr rm,12/22/2014,3,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,36.97916667,44.375,6.041666667,87.39583333,1.604166667,0,1.604166667,0,0.354166667,0.041666667,0,0.0625,0.395833333,0.75,2.129216206,1.164317466,13.87,5.7,17.11,19,874,493,222,152,142,5.6,77.54,-74.65403873,30.50573668,28.50992108,-16.67019,NA,
2015,mix d,1295,will,nbr pres,12/22/2014,3,0,0,NA,NA,0,30,70,5,105,2,0,2,0,0,0,0,0,0,2,1.646490465,1.300470177,36.97916667,44.375,6.041666667,87.39583333,1.604166667,0,1.604166667,0,0.354166667,0.041666667,0,0.0625,0.395833333,0.75,2.129216206,1.164317466,13.87,5.7,17.11,19,874,493,222,152,142,5.6,77.54,-74.65403873,30.50573668,28.50992108,-16.67019,NA,
2015,mix d,1296,will,nbr rm,1/5/2015,5,40,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,36.97916667,44.375,6.041666667,87.39583333,1.604166667,0,1.604166667,0,0.354166667,0.041666667,0,0.0625,0.395833333,0.75,2.129216206,1.164317466,13.87,5.7,17.11,19,874,493,222,152,142,5.6,77.54,-74.65403873,30.50573668,28.50992108,-16.67019,NA,
2015,mix d,1311,will,nbr pres,12/22/2014,4,50,0,NA,NA,0,10,70,5,85,1,0,1,0,0,0,0,0,1,0,2.067393558,1.300470177,36.97916667,44.375,6.041666667,87.39583333,1.604166667,0,1.604166667,0,0.354166667,0.041666667,0,0.0625,0.395833333,0.75,2.129216206,1.164317466,13.87,5.7,17.11,19,874,493,222,152,142,5.6,77.54,-74.65403873,30.50573668,28.50992108,-16.67019,NA,
2015,mix d,1312,will,nbr rm,1/5/2015,6,10,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,36.97916667,44.375,6.041666667,87.39583333,1.604166667,0,1.604166667,0,0.354166667,0.041666667,0,0.0625,0.395833333,0.75,2.129216206,1.164317466,13.87,5.7,17.11,19,874,493,222,152,142,5.6,77.54,-74.65403873,30.50573668,28.50992108,-16.67019,NA,
2015,mix d,1327,will,nbr pres,12/22/2014,3,30,0,NA,NA,0,20,50,0,70,4,0,4,0,1,0,0,0,0,3,1.973940974,1.146297255,36.97916667,44.375,6.041666667,87.39583333,1.604166667,0,1.604166667,0,0.354166667,0.041666667,0,0.0625,0.395833333,0.75,2.129216206,1.164317466,13.87,5.7,17.11,19,874,493,222,152,142,5.6,77.54,-74.65403873,30.50573668,28.50992108,-16.67019,NA,
2015,mix d,1328,will,nbr rm,12/22/2014,8,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,36.97916667,44.375,6.041666667,87.39583333,1.604166667,0,1.604166667,0,0.354166667,0.041666667,0,0.0625,0.395833333,0.75,2.129216206,1.164317466,13.87,5.7,17.11,19,874,493,222,152,142,5.6,77.54,-74.65403873,30.50573668,28.50992108,-16.67019,NA,
2015,mix d,1343,will,nbr pres,12/22/2014,5,25,1,3.1,0.0946,0,25,50,0,75,3,0,3,0,2,0,0,0,1,0,2.659992854,0.889342383,36.97916667,44.375,6.041666667,87.39583333,1.604166667,0,1.604166667,0,0.354166667,0.041666667,0,0.0625,0.395833333,0.75,2.129216206,1.164317466,13.87,5.7,17.11,19,874,493,222,152,142,5.6,77.54,-74.65403873,30.50573668,28.50992108,-16.67019,NA,
2015,mix d,1344,will,nbr rm,12/22/2014,4,25,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,36.97916667,44.375,6.041666667,87.39583333,1.604166667,0,1.604166667,0,0.354166667,0.041666667,0,0.0625,0.395833333,0.75,2.129216206,1.164317466,13.87,5.7,17.11,19,874,493,222,152,142,5.6,77.54,-74.65403873,30.50573668,28.50992108,-16.67019,NA,
2015,mix e,1359,will,nbr pres,12/23/2014,4,0,0,NA,NA,0,70,40,0,110,0,0,0,NA,0,0,0,0,0,0,NA,NA,45.83333333,31.97916667,1.979166667,79.79166667,0.3125,0,0.3125,0,0.0625,0,0,0.083333333,0.0625,0.104166667,1.937486767,1.177131839,15.43,5.1,16.31,14,676,404,150,163,216,5.5,87.59,-302.1559085,-2.956304644,-25.34686192,-5.485097702,NA,
2015,mix e,1360,will,nbr rm,12/23/2014,6,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,45.83333333,31.97916667,1.979166667,79.79166667,0.3125,0,0.3125,0,0.0625,0,0,0.083333333,0.0625,0.104166667,1.937486767,1.177131839,15.43,5.1,16.31,14,676,404,150,163,216,5.5,87.59,-302.1559085,-2.956304644,-25.34686192,-5.485097702,NA,
2015,mix e,1375,will,nbr pres,1/26/2015,4,0,0,NA,NA,0,40,50,0,90,1,0,1,0,0,0,0,1,0,0,1.451829337,1.300470177,45.83333333,31.97916667,1.979166667,79.79166667,0.3125,0,0.3125,0,0.0625,0,0,0.083333333,0.0625,0.104166667,1.937486767,1.177131839,15.43,5.1,16.31,14,676,404,150,163,216,5.5,87.59,-302.1559085,-2.956304644,-25.34686192,-5.485097702,NA,
2015,mix e,1376,will,nbr rm,1/26/2015,4,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,45.83333333,31.97916667,1.979166667,79.79166667,0.3125,0,0.3125,0,0.0625,0,0,0.083333333,0.0625,0.104166667,1.937486767,1.177131839,15.43,5.1,16.31,14,676,404,150,163,216,5.5,87.59,-302.1559085,-2.956304644,-25.34686192,-5.485097702,NA,
2015,mix e,1391,will,nbr pres,1/5/2015,3,0,0,NA,NA,0,20,60,0,80,2,0,2,0,0,0,0,0,0,2,1.646490465,1.300470177,45.83333333,31.97916667,1.979166667,79.79166667,0.3125,0,0.3125,0,0.0625,0,0,0.083333333,0.0625,0.104166667,1.937486767,1.177131839,15.43,5.1,16.31,14,676,404,150,163,216,5.5,87.59,-302.1559085,-2.956304644,-25.34686192,-5.485097702,NA,
2015,mix e,1392,will,nbr rm,12/23/2014,8,90,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,45.83333333,31.97916667,1.979166667,79.79166667,0.3125,0,0.3125,0,0.0625,0,0,0.083333333,0.0625,0.104166667,1.937486767,1.177131839,15.43,5.1,16.31,14,676,404,150,163,216,5.5,87.59,-302.1559085,-2.956304644,-25.34686192,-5.485097702,NA,
2015,mix e,1407,will,nbr pres,12/23/2014,5,20,1,2.2,0.0148,0,50,40,0,90,2,0,2,0,0,0,0,2,0,0,1.451829337,1.300470177,45.83333333,31.97916667,1.979166667,79.79166667,0.3125,0,0.3125,0,0.0625,0,0,0.083333333,0.0625,0.104166667,1.937486767,1.177131839,15.43,5.1,16.31,14,676,404,150,163,216,5.5,87.59,-302.1559085,-2.956304644,-25.34686192,-5.485097702,NA,
2015,mix e,1408,will,nbr rm,12/23/2014,4,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,45.83333333,31.97916667,1.979166667,79.79166667,0.3125,0,0.3125,0,0.0625,0,0,0.083333333,0.0625,0.104166667,1.937486767,1.177131839,15.43,5.1,16.31,14,676,404,150,163,216,5.5,87.59,-302.1559085,-2.956304644,-25.34686192,-5.485097702,NA,
2015,mix e,1423,will,nbr pres,12/23/2014,5,0,0,NA,NA,0,80,10,5,95,1,0,1,0,1,0,0,0,0,0,2.956292502,0.683778486,45.83333333,31.97916667,1.979166667,79.79166667,0.3125,0,0.3125,0,0.0625,0,0,0.083333333,0.0625,0.104166667,1.937486767,1.177131839,15.43,5.1,16.31,14,676,404,150,163,216,5.5,87.59,-302.1559085,-2.956304644,-25.34686192,-5.485097702,NA,
2015,mix e,1424,will,nbr rm,12/23/2014,4,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,45.83333333,31.97916667,1.979166667,79.79166667,0.3125,0,0.3125,0,0.0625,0,0,0.083333333,0.0625,0.104166667,1.937486767,1.177131839,15.43,5.1,16.31,14,676,404,150,163,216,5.5,87.59,-302.1559085,-2.956304644,-25.34686192,-5.485097702,NA,
2015,mix e,1439,will,nbr pres,1/26/2015,4,0,0,NA,NA,0,40,50,0,90,0,0,0,NA,0,0,0,0,0,0,NA,NA,45.83333333,31.97916667,1.979166667,79.79166667,0.3125,0,0.3125,0,0.0625,0,0,0.083333333,0.0625,0.104166667,1.937486767,1.177131839,15.43,5.1,16.31,14,676,404,150,163,216,5.5,87.59,-302.1559085,-2.956304644,-25.34686192,-5.485097702,NA,
2015,mix e,1440,will,nbr rm,12/23/2014,4,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,45.83333333,31.97916667,1.979166667,79.79166667,0.3125,0,0.3125,0,0.0625,0,0,0.083333333,0.0625,0.104166667,1.937486767,1.177131839,15.43,5.1,16.31,14,676,404,150,163,216,5.5,87.59,-302.1559085,-2.956304644,-25.34686192,-5.485097702,NA,
2015,mix f,1455,will,nbr pres,1/5/2015,5,85,0,NA,NA,0,50,50,10,110,0,0,0,NA,0,0,0,0,0,0,NA,NA,36.97916667,45.625,8.020833333,90.625,0.666666667,0,0.666666667,0,0.208333333,0.166666667,0,0,0.208333333,0.083333333,2.48853516,1.107754024,15.9,5.6,9.32,19,897,550,233,220,190,3.3,71.78,-29.66071934,-60.15368873,4.816649651,-14.10182609,NA,
2015,mix f,1456,will,nbr rm,12/23/2014,7,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,36.97916667,45.625,8.020833333,90.625,0.666666667,0,0.666666667,0,0.208333333,0.166666667,0,0,0.208333333,0.083333333,2.48853516,1.107754024,15.9,5.6,9.32,19,897,550,233,220,190,3.3,71.78,-29.66071934,-60.15368873,4.816649651,-14.10182609,NA,
2015,mix f,1471,will,nbr pres,12/23/2014,3,70,0,NA,NA,0,30,70,20,120,0,0,0,NA,0,0,0,0,0,0,NA,NA,36.97916667,45.625,8.020833333,90.625,0.666666667,0,0.666666667,0,0.208333333,0.166666667,0,0,0.208333333,0.083333333,2.48853516,1.107754024,15.9,5.6,9.32,19,897,550,233,220,190,3.3,71.78,-29.66071934,-60.15368873,4.816649651,-14.10182609,NA,
2015,mix f,1472,will,nbr rm,1/5/2015,7,10,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,36.97916667,45.625,8.020833333,90.625,0.666666667,0,0.666666667,0,0.208333333,0.166666667,0,0,0.208333333,0.083333333,2.48853516,1.107754024,15.9,5.6,9.32,19,897,550,233,220,190,3.3,71.78,-29.66071934,-60.15368873,4.816649651,-14.10182609,NA,
2015,mix f,1487,will,nbr pres,1/26/2015,4,0,0,NA,NA,0,30,50,5,85,0,0,0,NA,0,0,0,0,0,0,NA,NA,36.97916667,45.625,8.020833333,90.625,0.666666667,0,0.666666667,0,0.208333333,0.166666667,0,0,0.208333333,0.083333333,2.48853516,1.107754024,15.9,5.6,9.32,19,897,550,233,220,190,3.3,71.78,-29.66071934,-60.15368873,4.816649651,-14.10182609,NA,
2015,mix f,1488,will,nbr rm,12/23/2014,5,50,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,36.97916667,45.625,8.020833333,90.625,0.666666667,0,0.666666667,0,0.208333333,0.166666667,0,0,0.208333333,0.083333333,2.48853516,1.107754024,15.9,5.6,9.32,19,897,550,233,220,190,3.3,71.78,-29.66071934,-60.15368873,4.816649651,-14.10182609,NA,
2015,mix f,1503,will,nbr pres,12/23/2014,6,100,0,NA,NA,0,10,60,10,80,1,0,1,0,0,0,0,0,1,0,2.067393558,1.300470177,36.97916667,45.625,8.020833333,90.625,0.666666667,0,0.666666667,0,0.208333333,0.166666667,0,0,0.208333333,0.083333333,2.48853516,1.107754024,15.9,5.6,9.32,19,897,550,233,220,190,3.3,71.78,-29.66071934,-60.15368873,4.816649651,-14.10182609,NA,
2015,mix f,1504,will,nbr rm,12/23/2014,5,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,36.97916667,45.625,8.020833333,90.625,0.666666667,0,0.666666667,0,0.208333333,0.166666667,0,0,0.208333333,0.083333333,2.48853516,1.107754024,15.9,5.6,9.32,19,897,550,233,220,190,3.3,71.78,-29.66071934,-60.15368873,4.816649651,-14.10182609,NA,
2015,mix f,1519,will,nbr pres,12/23/2014,6,10,0,NA,NA,0,20,30,5,55,0,0,0,NA,0,0,0,0,0,0,NA,NA,36.97916667,45.625,8.020833333,90.625,0.666666667,0,0.666666667,0,0.208333333,0.166666667,0,0,0.208333333,0.083333333,2.48853516,1.107754024,15.9,5.6,9.32,19,897,550,233,220,190,3.3,71.78,-29.66071934,-60.15368873,4.816649651,-14.10182609,NA,
2015,mix f,1520,will,nbr rm,1/26/2015,4,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,36.97916667,45.625,8.020833333,90.625,0.666666667,0,0.666666667,0,0.208333333,0.166666667,0,0,0.208333333,0.083333333,2.48853516,1.107754024,15.9,5.6,9.32,19,897,550,233,220,190,3.3,71.78,-29.66071934,-60.15368873,4.816649651,-14.10182609,NA,
2015,mix f,1535,will,nbr pres,12/23/2014,6,5,1,2.7,0.0311,0,30,40,0,70,0,0,0,NA,0,0,0,0,0,0,NA,NA,36.97916667,45.625,8.020833333,90.625,0.666666667,0,0.666666667,0,0.208333333,0.166666667,0,0,0.208333333,0.083333333,2.48853516,1.107754024,15.9,5.6,9.32,19,897,550,233,220,190,3.3,71.78,-29.66071934,-60.15368873,4.816649651,-14.10182609,NA,
2015,mix f,1536,will,nbr rm,12/23/2014,5,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,36.97916667,45.625,8.020833333,90.625,0.666666667,0,0.666666667,0,0.208333333,0.166666667,0,0,0.208333333,0.083333333,2.48853516,1.107754024,15.9,5.6,9.32,19,897,550,233,220,190,3.3,71.78,-29.66071934,-60.15368873,4.816649651,-14.10182609,NA,
2016,barb a,1,barb,nbr pres,12/5/2015,5,0,1,5.5,0.2899,7,25,66,0,91,1,1,0,1,1,0,0,0,0,0,0,0,12.42553191,69.61702128,0.319148936,82.36170213,1.914893617,1.787234043,0.127659574,0.933333334,1.787234043,0,0.106382979,0,0,0.021276596,0.369263071,0.047878622,15.69,5.6,10.63,8,826,556,281,230,233,6.1,92.11,-36.20901472,-58.89121978,-72.43495931,8.944014416,NA,
2016,barb a,2,barb,nbr rm,12/5/2015,3,0,1,5.9,0.3202,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.42553191,69.61702128,0.319148936,82.36170213,1.914893617,1.787234043,0.127659574,0.933333334,1.787234043,0,0.106382979,0,0,0.021276596,0.369263071,0.047878622,15.69,5.6,10.63,8,826,556,281,230,233,6.1,92.11,-36.20901472,-58.89121978,-72.43495931,8.944014416,NA,
2016,barb a,17,barb,nbr pres,12/5/2015,4,10,1,4.9,0.0306,2,10,80,0,90,3,3,0,1,3,0,0,0,0,0,0,0,12.42553191,69.61702128,0.319148936,82.36170213,1.914893617,1.787234043,0.127659574,0.933333334,1.787234043,0,0.106382979,0,0,0.021276596,0.369263071,0.047878622,15.69,5.6,10.63,8,826,556,281,230,233,6.1,92.11,-36.20901472,-58.89121978,-72.43495931,8.944014416,NA,
2016,barb a,18,barb,nbr rm,1/7/2016,0,0,1,4.6,0.3346,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.42553191,69.61702128,0.319148936,82.36170213,1.914893617,1.787234043,0.127659574,0.933333334,1.787234043,0,0.106382979,0,0,0.021276596,0.369263071,0.047878622,15.69,5.6,10.63,8,826,556,281,230,233,6.1,92.11,-36.20901472,-58.89121978,-72.43495931,8.944014416,NA,
2016,barb a,33,barb,nbr pres,2/2/2016,1,0,0,1,NA,NA,20,50,0,70,0,0,0,NA,0,0,0,0,0,0,NA,NA,12.42553191,69.61702128,0.319148936,82.36170213,1.914893617,1.787234043,0.127659574,0.933333334,1.787234043,0,0.106382979,0,0,0.021276596,0.369263071,0.047878622,15.69,5.6,10.63,8,826,556,281,230,233,6.1,92.11,-36.20901472,-58.89121978,-72.43495931,8.944014416,NA,
2016,barb a,34,barb,nbr rm,1/7/2016,0,0,1,2.5,0.1743,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.42553191,69.61702128,0.319148936,82.36170213,1.914893617,1.787234043,0.127659574,0.933333334,1.787234043,0,0.106382979,0,0,0.021276596,0.369263071,0.047878622,15.69,5.6,10.63,8,826,556,281,230,233,6.1,92.11,-36.20901472,-58.89121978,-72.43495931,8.944014416,NA,
2016,barb a,49,barb,nbr pres,12/5/2015,4,0,1,5.1,0.0359,2,33,75,0,108,2,2,0,1,2,0,0,0,0,0,0,0,12.42553191,69.61702128,0.319148936,82.36170213,1.914893617,1.787234043,0.127659574,0.933333334,1.787234043,0,0.106382979,0,0,0.021276596,0.369263071,0.047878622,15.69,5.6,10.63,8,826,556,281,230,233,6.1,92.11,-36.20901472,-58.89121978,-72.43495931,8.944014416,NA,
2016,barb a,50,barb,nbr rm,12/5/2015,4,0,1,4.4,0.5104,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.42553191,69.61702128,0.319148936,82.36170213,1.914893617,1.787234043,0.127659574,0.933333334,1.787234043,0,0.106382979,0,0,0.021276596,0.369263071,0.047878622,15.69,5.6,10.63,8,826,556,281,230,233,6.1,92.11,-36.20901472,-58.89121978,-72.43495931,8.944014416,NA,
2016,barb a,65,barb,nbr pres,12/5/2015,5,0,0,2.7,NA,NA,5,90,0,95,2,2,0,1,2,0,0,0,0,0,0,0,12.42553191,69.61702128,0.319148936,82.36170213,1.914893617,1.787234043,0.127659574,0.933333334,1.787234043,0,0.106382979,0,0,0.021276596,0.369263071,0.047878622,15.69,5.6,10.63,8,826,556,281,230,233,6.1,92.11,-36.20901472,-58.89121978,-72.43495931,8.944014416,NA,
2016,barb a,66,barb,nbr rm,2/2/2016,0,0,1,5.2,0.0217,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.42553191,69.61702128,0.319148936,82.36170213,1.914893617,1.787234043,0.127659574,0.933333334,1.787234043,0,0.106382979,0,0,0.021276596,0.369263071,0.047878622,15.69,5.6,10.63,8,826,556,281,230,233,6.1,92.11,-36.20901472,-58.89121978,-72.43495931,8.944014416,NA,
2016,barb a,81,barb,nbr pres,1/7/2016,4,0,1,5.5,0.0517,2,0,90,0,90,7,7,0,1,7,0,0,0,0,0,0,0,12.42553191,69.61702128,0.319148936,82.36170213,1.914893617,1.787234043,0.127659574,0.933333334,1.787234043,0,0.106382979,0,0,0.021276596,0.369263071,0.047878622,15.69,5.6,10.63,8,826,556,281,230,233,6.1,92.11,-36.20901472,-58.89121978,-72.43495931,8.944014416,NA,
2016,barb a,82,barb,nbr rm,2/2/2016,0,0,1,1,0.001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.42553191,69.61702128,0.319148936,82.36170213,1.914893617,1.787234043,0.127659574,0.933333334,1.787234043,0,0.106382979,0,0,0.021276596,0.369263071,0.047878622,15.69,5.6,10.63,8,826,556,281,230,233,6.1,92.11,-36.20901472,-58.89121978,-72.43495931,8.944014416,NA,
2016,barb b,97,barb,nbr pres,12/5/2015,4,33,1,5.8,0.1063,3,90,15,0,105,6,1,5,0.166666667,1,0,0,0,1,4,2.655163052,1.083725148,55.79166667,41.27083333,3.4375,100.5,5.145833333,2.333333333,2.8125,0.453441296,2.333333333,0.3125,0,0,0.291666667,2.208333333,1.567417233,0.710783295,17.26,5.7,15.04,19,1049,625,267,217,213,4.1,63.48,-82.36025801,-114.9780234,33.80821339,38.58857008,NA,
2016,barb b,98,barb,nbr rm,2/2/2016,1,10,1,2.1,0.0161,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.79166667,41.27083333,3.4375,100.5,5.145833333,2.333333333,2.8125,0.453441296,2.333333333,0.3125,0,0,0.291666667,2.208333333,1.567417233,0.710783295,17.26,5.7,15.04,19,1049,625,267,217,213,4.1,63.48,-82.36025801,-114.9780234,33.80821339,38.58857008,NA,
2016,barb b,113,barb,nbr pres,12/5/2015,3,0,1,3.7,0.0924,4,40,60,0,100,7,2,5,0.285714286,2,0,0,0,0,5,1.967509358,0.92890727,55.79166667,41.27083333,3.4375,100.5,5.145833333,2.333333333,2.8125,0.453441296,2.333333333,0.3125,0,0,0.291666667,2.208333333,1.567417233,0.710783295,17.26,5.7,15.04,19,1049,625,267,217,213,4.1,63.48,-82.36025801,-114.9780234,33.80821339,38.58857008,NA,
2016,barb b,114,barb,nbr rm,12/5/2015,4,10,1,6.2,0.4232,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.79166667,41.27083333,3.4375,100.5,5.145833333,2.333333333,2.8125,0.453441296,2.333333333,0.3125,0,0,0.291666667,2.208333333,1.567417233,0.710783295,17.26,5.7,15.04,19,1049,625,267,217,213,4.1,63.48,-82.36025801,-114.9780234,33.80821339,38.58857008,NA,
2016,barb b,129,barb,nbr pres,1/7/2016,1,50,1,2,0.0278,2,40,40,5,85,4,1,3,0.25,1,0,0,0,0,3,2.065884826,0.975352633,55.79166667,41.27083333,3.4375,100.5,5.145833333,2.333333333,2.8125,0.453441296,2.333333333,0.3125,0,0,0.291666667,2.208333333,1.567417233,0.710783295,17.26,5.7,15.04,19,1049,625,267,217,213,4.1,63.48,-82.36025801,-114.9780234,33.80821339,38.58857008,NA,
2016,barb b,130,barb,nbr rm,12/5/2015,4,0,0,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.79166667,41.27083333,3.4375,100.5,5.145833333,2.333333333,2.8125,0.453441296,2.333333333,0.3125,0,0,0.291666667,2.208333333,1.567417233,0.710783295,17.26,5.7,15.04,19,1049,625,267,217,213,4.1,63.48,-82.36025801,-114.9780234,33.80821339,38.58857008,NA,
